experiment,run_index,total_runs,n_steps,dt,data_seed,random_state,train_fraction,n_train,n_test,state_dim,n_clusters,subspace_dim,Nb,omega,tau,beta,nlms_epochs,kmeans_kind,batch_size,n_jobs,status,effective_regimes,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,fit_seconds,eval_seconds,total_seconds,final_nlms_train_error,nlms_history_first,nlms_history_last,nlms_history_monotone_nonincreasing,B_raw_fro_norm,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_fro_norm,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max
02_duffing_kahkm_sensitivity,1,1,1200,0.03,1,0,0.75,900,300,2,15,4,100,8.0,1e-06,0.1,20,auto,256,1,ok,15,0.0006294382294689773,0.9951453540429541,0.00010865606436796553,0.9498972241071643,0.00023786305274079556,5.551115123125783e-16,0.21413207054138184,0.00852203369140625,0.22266387939453125,0.0006294382294689769,0.0007473494319847764,0.0006294382294689769,True,3.856752653052505,1.0000000000000022,-0.019000112207429865,1.0022758420974174,0.9999999999999958,1.0000000000000047,3.836380393203325,0.9999999999999976,0.0,0.9975846985729081,0.9999999999999998,1.0000000000000002
