task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,100,4.0,1e-06,977,491,0.7793567180633545,0.013224947910527753,0.011682470102467474
