task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.013224947910527753,0.9670241499115336,0.011682470102467474,0.9699370260751149,2.220446049250313e-15
MountainCar-v0,kmeans_hard_nlms,own_association,0.4187352927363201,0.5756926474687664,0.43337992587699437,0.5569478754363464,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.2970778100183668,0.6516171951737184,0.3493685946134364,0.5783400804094614,0.061361416857647184
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0012639987921416595,0.9950725994359758,0.0010883493119778446,0.9954968016761804,3.492302142398357e-05
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.00017385268827568748,0.9995526178292296,3.9968028886505635e-15
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.00022459788725735796,0.9994220331514672,3.3306690738754696e-15
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,8.527003004483113e-05,0.9997805711748177,3.9968028886505635e-15
