task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,10,4.0,1e-06,2000,1000,1.042309045791626,0.2625891536980966,0.27649974465646826
