method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.15845883554548226,0.010744522713106663,0.008270823308424798,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.15836896506148973,0.011305582424482097,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.6076995937425627,0.35425848194583,5.551115123125783e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.25903988875805256,0.5603048561295179,0.07997140815303495,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.04949896410646402,0.15339405839754694,8.881784197001252e-16,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.15673195013379096,0.02152543528438533,1.9984014443252818e-15,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.16153230338489205,-0.008443078179798835,2.4424906541753444e-15,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.13921039681483074,0.1309121572786951,2.220446049250313e-15,CartPole-v1
kahkm_nlms,5,kahkm_association,0.15192534388552323,0.05192825486891006,0.005208376410240884,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.1518373016420238,0.052477671847703466,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,5,own_association,0.7258391844747477,0.22889252809065774,8.881784197001252e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.2959793350233007,0.4987032185156496,0.03702215086239479,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.04738432221681705,0.18647241845625195,1.3322676295501878e-15,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,0.1805353183874876,-0.12660883289092872,2.220446049250313e-15,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.18057800807182453,-0.12687523270608358,2.220446049250313e-15,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.17786654240406605,-0.10995465894432943,2.3314683517128287e-15,CartPole-v1
kahkm_nlms,10,kahkm_association,0.13499787026884363,0.15765884804102936,0.004500208644499645,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.1349388276649878,0.15802725396363793,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,0.8784887570274843,0.065969722127449,1.2212453270876722e-15,CartPole-v1
kmeans_distance_nlms,10,own_association,0.34144304866889214,0.42286574445645975,0.011703656550192416,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.04570870427144655,0.21859847573379343,1.5543122344752192e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,0.17944888073359413,-0.11970045611726521,2.1094237467877974e-15,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.17872482100676823,-0.1151825677745304,2.220446049250313e-15,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.17236590346873198,-0.07550506831817216,2.3314683517128287e-15,CartPole-v1
kahkm_nlms,20,kahkm_association,0.13935588274486085,0.12952902922094145,0.003086378063425252,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.1393094497727032,0.12981906760004758,7.771561172376096e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,0.9916749167864576,-0.05696389404032587,2.55351295663786e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.39939630137723453,0.32656008542436754,0.0023609625512017863,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.04641972593892614,0.21856279995432393,2.6645352591003757e-15,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,0.1756665471697085,-0.09728148418521299,2.1094237467877974e-15,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.17563264311770388,-0.09706970630773482,2.220446049250313e-15,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.1794007836166774,-0.12060697544605059,2.1094237467877974e-15,CartPole-v1
kahkm_nlms,50,kahkm_association,0.1444807167676268,0.09407313755642654,0.00022081986595130906,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.14445313746950733,0.09424606601063645,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,1.0429146766658302,-0.1186575474101288,6.106226635438361e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.4724166905027044,0.1892884999497063,0.001997736324241342,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.047052793267971,0.22671284574063766,5.329070518200751e-15,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,0.17332261366029827,-0.08677209731960533,2.1094237467877974e-15,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.1733863804914756,-0.08717192981344146,2.220446049250313e-15,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.17449192994406468,-0.0941039756204336,2.220446049250313e-15,CartPole-v1
