task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.15926214055396265,0.09492518706713027,0.15845883554548226,0.010744522713106663,0.008270823308424798
CartPole-v1,kmeans_hard_nlms,own_association,0.5228087412116244,0.4634738958844534,0.6076995937425627,0.35425848194583,5.551115123125783e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.36211022644814195,0.5497706861748601,0.25903988875805256,0.5603048561295179,0.07997140815303495
CartPole-v1,kmeans_rbf_nlms,own_association,0.050693689539215554,0.27715941865573357,0.04949896410646402,0.15339405839754694,8.881784197001252e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.15673195013379096,0.02152543528438533,1.9984014443252818e-15
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.16153230338489205,-0.008443078179798835,2.4424906541753444e-15
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.13921039681483074,0.1309121572786951,2.220446049250313e-15
