task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.15845883554548226,0.0,0.010744522713106663,0.0,0.008270823308424798,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.13499787026884363,0.0,0.15765884804102936,0.0,0.004500208644499645,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.13935588274486085,0.0,0.12952902922094145,0.0,0.003086378063425252,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.15192534388552323,0.0,0.05192825486891006,0.0,0.005208376410240884,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.1444807167676268,0.0,0.09407313755642654,0.0,0.00022081986595130906,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.15836896506148973,0.0,0.011305582424482097,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.1349388276649878,0.0,0.15802725396363793,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.1393094497727032,0.0,0.12981906760004758,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.1518373016420238,0.0,0.052477671847703466,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.14445313746950733,0.0,0.09424606601063645,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.25903988875805256,0.0,0.5603048561295179,0.0,0.07997140815303495,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.34144304866889214,0.0,0.42286574445645975,0.0,0.011703656550192416,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.39939630137723453,0.0,0.32656008542436754,0.0,0.0023609625512017863,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.2959793350233007,0.0,0.4987032185156496,0.0,0.03702215086239479,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.4724166905027044,0.0,0.1892884999497063,0.0,0.001997736324241342,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.6076995937425627,0.0,0.35425848194583,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,0.8784887570274843,0.0,0.065969722127449,0.0,1.2212453270876722e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,0.9916749167864576,0.0,-0.05696389404032587,0.0,2.55351295663786e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.7258391844747477,0.0,0.22889252809065774,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,1.0429146766658302,0.0,-0.1186575474101288,0.0,6.106226635438361e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.04949896410646402,0.0,0.15339405839754694,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.04570870427144655,0.0,0.21859847573379343,0.0,1.5543122344752192e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.04641972593892614,0.0,0.21856279995432393,0.0,2.6645352591003757e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,5,0.04738432221681705,0.0,0.18647241845625195,0.0,1.3322676295501878e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,50,0.047052793267971,0.0,0.22671284574063766,0.0,5.329070518200751e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,1,0.15673195013379096,0.0,0.02152543528438533,0.0,1.9984014443252818e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,10,0.17944888073359413,0.0,-0.11970045611726521,0.0,2.1094237467877974e-15,0.0,1
