task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,20,4.0,1e-06,977,491,0.5008029937744141,0.007731669686268549,0.005456438477045107
