experiment,seed,n_clusters,effective_regimes,omega,tau,train_closure_error,train_association_r2,nlms_history_first,nlms_history_last,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max,fit_seconds,association_eval_seconds
08_vanderpol_kahkm_projection_diagnostics,0,20,20,4.0,1e-06,0.0018778350818338364,0.9977227736033206,0.002761844277788141,0.0018778350818338364,1.000000000000001,-0.08098091114760253,1.0168956048559843,0.9999999999999974,1.0000000000000029,0.9999999999999991,0.0,0.9831682577282582,0.9999999999999999,1.0000000000000002,0.6198298931121826,0.012351036071777344
08_vanderpol_kahkm_projection_diagnostics,1,20,20,4.0,1e-06,0.0017329172905895362,0.9978926246153298,0.0026388317135974757,0.0017329172905895362,0.9999999999999981,-0.08477013981362366,1.0034254062606134,0.9999999999999962,1.0000000000000036,1.0000000000000009,0.0,0.9801888960382359,0.9999999999999999,1.0,0.5426287651062012,0.011877059936523438
08_vanderpol_kahkm_projection_diagnostics,2,20,20,4.0,1e-06,0.0026614042466218788,0.9967678102955714,0.00356503195865826,0.0026614042466218788,1.0000000000000002,-0.0861962497775887,1.0125712419747772,0.9999999999999969,1.0000000000000024,1.0000000000000024,0.0,0.9831283999525423,0.9999999999999998,1.0000000000000002,0.5569589138031006,0.011863231658935547
