task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.003462313632903389,0.9395053632186697,0.0038032073024766204,0.9362179638538115,2.220446049250313e-15
MountainCar-v0,kmeans_hard_nlms,own_association,0.37218194489592255,0.6219922631660713,0.422815244336374,0.5697335263676491,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.2832760533221615,0.6705971787339146,0.3672387202668624,0.5666863631284933,0.07021138536678062
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0009848140472742597,0.9958475960818539,0.0012027070350716627,0.9950058908506613,6.65726763239847e-05
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,7.522218019713775e-05,0.9987384795424629,3.6637359812630166e-15
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.00010260834177410383,0.9982791974132794,3.219646771412954e-15
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,3.2442688794941154e-05,0.9994559169183203,3.4416913763379853e-15
