task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,100,12.0,1e-06,977,491,0.795435905456543,0.04447608788316704,0.0335706731529751
