task,n_clusters,omega,state_dim,requested_subspace_dim,effective_subspace_dim,train_transitions,test_transitions,train_closure_error,train_r2,test_one_step_error,test_one_step_r2,test_simplex_violation,fit_seconds
Acrobot-v1,150,0.5,6,20,6,1659,780,0.011523468416952643,0.7222539681843407,0.009427389892551112,0.7209802299449047,1.7763568394002505e-15,2.1724042892456055
