task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,50,4.0,1e-06,2000,1000,1.2648398876190186,0.25817347266393864,0.29164961850065385
