task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.008046470286665067,0.9545173635810575,0.007240758169599908,0.9581122348673067,1.9984014443252818e-15
MountainCar-v0,kmeans_hard_nlms,own_association,0.4187352927363201,0.5756926474687664,0.43337992587699437,0.5569478754363464,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.2970778100183658,0.6516171951737193,0.34936859461343484,0.5783400804094625,0.0613614168576472
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0012639987921416595,0.9950725994359758,0.0010883493119778446,0.9954968016761804,3.492302142398356e-05
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.0001583165674048336,0.9990841391140627,2.55351295663786e-15
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.00020814069829104187,0.9987959066605518,3.3306690738754696e-15
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,8.535534884614996e-05,0.9995062195530439,2.7755575615628914e-15
