task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,100,2.0,1e-06,977,491,0.804577112197876,0.008046470286665067,0.007240758169599908
