task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
MountainCar-v0,kahkm_nlms,kahkm_association,1,0.007240758169599909,0.0,0.9581122348673067,0.0,1.9984014443252818e-15,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,10,0.13871539221083024,0.0,0.2274299862081437,0.0,3.6637359812630166e-15,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,20,0.2634357972437241,0.0,-0.4195773572151693,0.0,6.8833827526759706e-15,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,5,0.06019961093363083,0.0,0.6576581383889533,0.0,2.4424906541753444e-15,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,50,0.3942104724045233,0.0,-1.1867522880660912,0.0,0.0008950096972774956,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.007240758169599909,0.0,0.9581122348673067,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.13871539221083024,0.0,0.2274299862081437,0.0,1.1102230246251565e-15,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.2634357972437241,0.0,-0.4195773572151693,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.06019961093363083,0.0,0.6576581383889533,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.39419269731406126,0.0,-1.1866536866273694,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,1,0.3493685946134364,0.0,0.5783400804094614,0.0,0.061361416857647184,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,10,0.7403910951110967,0.0,0.11217076690068839,0.0,0.13737408652111757,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,20,0.8239469624026655,0.0,0.017628977135003998,0.0,0.036879504356164675,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,5,0.6218684362220007,0.0,0.25099813971084184,0.0,0.20017419643329531,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,50,0.870292974741718,0.0,-0.026449160510274572,0.0,0.012763301287571997,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,1,0.43337992587699437,0.0,0.5569478754363464,0.0,2.220446049250313e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,10,0.9270453605431375,0.0,0.052632163613893224,0.0,1.6653345369377348e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,20,0.9698798619911658,0.0,0.008843876202004775,0.0,2.220446049250313e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,5,0.8133372431494318,0.0,0.16880660443707918,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,50,0.9869434583000638,0.0,-0.004593834314623457,0.0,2.9976021664879227e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,1,0.0010883493119778446,0.0,0.9954968016761804,0.0,3.492302142398356e-05,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,10,0.11798109777092392,0.0,0.5368922447384461,0.0,0.0011326256473593475,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,20,0.45137821848688736,0.0,-0.6687306303993386,0.0,0.002902261512518404,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,5,0.028585202229696096,0.0,0.8844251895127482,0.0,0.00046390689963614356,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,50,2.7887930891065045,0.0,-7.888013327456797,0.0,0.015220095805847284,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,1,0.0001583165674048336,0.0,0.9990841391140627,0.0,2.55351295663786e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,10,0.011132333714689689,0.0,0.9379988977832997,0.0,3.3306690738754696e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,20,0.03895654075147588,0.0,0.7900747592208917,0.0,3.3306690738754696e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,5,0.0030131676411193843,0.0,0.982864782618874,0.0,3.6637359812630166e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,50,0.21906205332375958,0.0,-0.21517432911478074,0.0,3.774758283725532e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,1,0.00020814069829104185,0.0,0.9987959066605518,0.0,3.3306690738754696e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.010009765223113884,0.0,0.9442509995954828,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.04730485031728657,0.0,0.7450881956838058,0.0,3.774758283725532e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.003098391875704385,0.0,0.9823801312620011,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.18309670195396477,0.0,-0.01566843085874714,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,1,8.535534884614998e-05,0.0,0.9995062195530439,0.0,2.7755575615628914e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.007876117587823672,0.0,0.956134267607426,0.0,3.3306690738754696e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.03151387720353172,0.0,0.8301810650478759,0.0,2.6645352591003757e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.0024071096400145667,0.0,0.9863113003143328,0.0,3.552713678800501e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,50,0.3456111954356893,0.0,-0.9171638637360024,0.0,4.6629367034256575e-15,0.0,1
