task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,80,8.0,1e-06,2000,1000,1.380640983581543,0.2818873141299406,0.4108755081393095
