task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,15,12.0,1e-06,2000,1000,1.11313796043396,0.4511416241875424,0.5559022120802465
