task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,100,8.0,1e-06,2000,1000,1.620633840560913,0.3012477501970484,0.4282211337334543
