task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.4282211337334543,0.0,0.40976378678938563,0.0,0.05490069416536441,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.3864154554874048,0.0,0.4681009165649227,0.0,0.017655922302853542,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.4565592997724367,0.0,0.3728354573862295,0.0,0.01053488942126795,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.43586989815176647,0.0,0.3993408941177248,0.0,0.030523435479572408,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.5517608964670856,0.0,0.24394562825744293,0.0,0.006459389868991931,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.41661234115066886,0.0,0.4257647013502156,0.0,1.3322676295501878e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.3898591830726844,0.0,0.46336064150553125,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.4603807375581104,0.0,0.36758604009876295,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.4348975072051867,0.0,0.40068091663136307,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.5535216710148241,0.0,0.24153291415792155,0.0,1.2212453270876722e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.31514520624963854,0.0,0.4685192363967795,0.0,0.08820649585695524,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.36613613803121337,0.0,0.38524930293371873,0.0,0.007021404377874726,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.4128538752625345,0.0,0.3094145915481612,0.0,0.0016805964962059773,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.3289316840100694,0.0,0.44655564140856496,0.0,0.01893179305329714,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.4881210017529906,0.0,0.17769250558640182,0.0,0.00037198494720664765,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.627123167834264,0.0,0.33192802876058736,0.0,2.220446049250313e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,0.7899247821314569,0.0,0.15678348710073664,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,0.8986300848734663,0.0,0.037783876533281746,0.0,1.5543122344752192e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.6708983789330626,0.0,0.2847721748866918,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,0.9962641881875413,0.0,-0.07721675683285056,0.0,3.6637359812630166e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.0517636368341154,0.0,0.1381912635188154,0.0,9.992007221626409e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.04709288450681762,0.0,0.21614005830827832,0.0,1.4432899320127035e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.04783126222200253,0.0,0.21598297001308642,0.0,1.887379141862766e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,5,0.049102133302059876,0.0,0.17918105103607096,0.0,9.992007221626409e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,50,0.04853605010755913,0.0,0.22313752376019547,0.0,3.4416913763379853e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,1,0.7608457289632574,0.0,-0.04870747033300549,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,10,0.9026729131306456,0.0,-0.24252508101739578,0.0,3.219646771412954e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,20,0.9238152212988691,0.0,-0.2690227775763794,0.0,3.9968028886505635e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,5,0.8519214015775852,0.0,-0.17400708221284922,0.0,3.4416913763379853e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,50,0.9094126712105086,0.0,-0.24612931106435765,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,1,0.7597288821843297,0.0,-0.047168070799443296,0.0,3.552713678800501e-15,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.9024234942834604,0.0,-0.24218175713030665,0.0,3.6637359812630166e-15,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.9254619584660388,0.0,-0.2712848608649421,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.8577973391807546,0.0,-0.1821045338650642,0.0,3.219646771412954e-15,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.911708773335998,0.0,-0.24927556166141707,0.0,3.774758283725532e-15,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,1,0.6209192086771792,0.0,0.14415946909460542,0.0,3.1086244689504383e-15,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.9200729241264743,0.0,-0.2664761155037565,0.0,3.774758283725532e-15,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.929018446706576,0.0,-0.27617032332688196,0.0,3.774758283725532e-15,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.8698501447989926,0.0,-0.1987141402561503,0.0,2.886579864025407e-15,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,50,0.9302738871559727,0.0,-0.2747145435743503,0.0,3.1086244689504383e-15,0.0,1
