task,n_clusters,omega,state_dim,requested_subspace_dim,effective_subspace_dim,train_transitions,test_transitions,train_closure_error,train_r2,test_one_step_error,test_one_step_r2,test_simplex_violation,fit_seconds
Acrobot-v1,150,0.5,6,20,6,1730,1079,0.01006967305007096,0.7734465205672967,0.0114099043377271,0.752865729849862,2.1094237467877974e-15,2.176379919052124
