task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,100,2.0,1e-06,2000,1000,1.7883617877960205,0.16457907480822587,0.16091216167150557
