task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.16457907480822587,0.013444808734474178,0.16091216167150552,-0.06267496285815444,0.0053187581648724055
CartPole-v1,kmeans_hard_nlms,own_association,0.55236919161072,0.43530665855900097,0.627123167834264,0.33192802876058736,2.220446049250313e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.42174382662745763,0.48542198759872646,0.31514520624963904,0.46851923639677884,0.08820649585695527
CartPole-v1,kmeans_rbf_nlms,own_association,0.05293378583675393,0.2563752063550644,0.0517636368341154,0.1381912635188154,9.992007221626409e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.1439030595908741,0.04965431501634876,2.6645352591003757e-15
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.14593604785450504,0.03622832095161521,2.55351295663786e-15
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.12736524801239596,0.15887115805889973,2.9976021664879227e-15
