task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,30,4.0,1e-06,977,491,0.49250197410583496,0.007236878639809044,0.005268897784587774
