task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
MountainCar-v0,kahkm_nlms,kahkm_association,1,0.005268897784587774,0.0,0.9858821429946574,0.0,0.0014253888950711397,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,10,0.2465875521269996,0.0,0.36577808572969894,0.0,0.04464311976755499,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,20,0.5866523074767277,0.0,-0.44363404975288767,0.0,0.0025263971226091096,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,5,0.07733461607241007,0.0,0.7965087417694067,0.0,0.02641077167421173,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,50,1.4871095231887765,0.0,-2.3981862713527313,0.0,0.03859606038931488,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.005250578122156191,0.0,0.9859312299925778,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.24426758550281705,0.0,0.3717450279404495,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.5887384493937573,0.0,-0.4487676279654993,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.07594215357821343,0.0,0.8001727406275334,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,50,1.4654208350447142,0.0,-2.3486255623763235,0.0,5.551115123125783e-16,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,1,0.14474794336951582,0.0,0.8064763983447162,0.0,0.03251936430109492,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,10,0.6498830803141541,0.0,0.13903556609521628,0.0,0.05365861491861393,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,20,0.8244180388258889,0.0,-0.08534437195461941,0.0,0.05050368043835394,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,5,0.436892570113259,0.0,0.41872784197668633,0.0,0.08543162667400657,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,50,0.9124714008627081,0.0,-0.1952590696420604,0.0,0.012395985512550466,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,1,0.4042396723988197,0.0,0.5699461433229784,0.0,2.220446049250313e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,10,0.9235287740459698,0.0,0.022447928016264718,0.0,9.992007221626409e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,20,1.0003031814444847,0.0,-0.05370905358098277,0.0,1.5543122344752192e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,5,0.7864654264863604,0.0,0.1654536046815296,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,50,1.2382320380604277,0.0,-0.2937274061399502,0.0,1.887379141862766e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,1,0.0009072313174756776,0.0,0.9957157518217771,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,10,0.10087990982627147,0.0,0.5494328700979421,0.0,0.0011227767104681962,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,20,0.3930188031283932,0.0,-0.6458539571195232,0.0,4.440892098500626e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,5,0.02409329499293931,0.0,0.8889609318253635,0.0,0.0004522163464605948,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,50,2.83369250164687,0.0,-9.02705003133114,0.0,0.04149726094275729,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,1,2.9967399684681516e-05,0.0,0.9999197032318965,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,10,0.014146247028961324,0.0,0.963615925487481,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,20,0.047747933943529684,0.0,0.8825018799589984,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,5,0.00206057204936926,0.0,0.9945779985691229,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,50,0.2574732759970574,0.0,0.41164915018680415,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,1,1.7130135017987337e-05,0.0,0.9999541003058793,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.008989010898485363,0.0,0.976880310257925,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.06540833636220361,0.0,0.8390431601363592,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.0013380126829782798,0.0,0.9964792754109905,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.2528295417861625,0.0,0.4222605231873864,0.0,1.1102230246251565e-15,0.0,1
