task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.007236878639809044,0.9825980716477156,0.005268897784587774,0.9858821429946574,0.0014253888950711397
MountainCar-v0,kmeans_hard_nlms,own_association,0.419746075313615,0.5605075221161053,0.4042396723988197,0.5699461433229784,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.14421494554501407,0.8118860174137308,0.14474794336951582,0.8064763983447162,0.03251936430109492
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0010658225976120357,0.9953133273393605,0.0009072313174756776,0.9957157518217771,6.661338147750939e-16
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,2.9967399684681516e-05,0.9999197032318965,8.881784197001252e-16
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,1.7130135017987337e-05,0.9999541003058793,8.881784197001252e-16
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,1.3319254955677854e-05,0.9999643114471812,7.771561172376096e-16
