task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,15,4.0,1e-06,2000,1000,1.062345266342163,0.2492425946348652,0.269879018571024
