task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,15,8.0,1e-06,977,491,0.5425481796264648,0.01398178805619988,0.009227982996839612
