method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.5546648101497714,0.11905404998104552,0.2989531289186971,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.5314500444025405,0.15592488348522904,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.801935111121622,0.0325729475838642,2.220446049250313e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.49240665748034296,-0.018142707184225504,0.11732228767143944,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.052215967564171795,0.2523033795314914,1.1102230246251565e-15,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.6810841137417672,-0.08173130987171584,4.440892098500626e-16,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.667308321916795,-0.059851919302055245,4.440892098500626e-16,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.5480721969689037,0.12952476269880153,4.440892098500626e-16,CartPole-v1
kahkm_nlms,5,kahkm_association,0.5583668949141927,0.11169751539712747,0.07084451713310776,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.5595935577607751,0.10974602496258679,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,5,own_association,0.7860440521558081,0.05208084890899811,4.440892098500626e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.4576820150254973,0.055304825238706945,2.886579864025407e-15,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.05094426880853914,0.2668857004621359,3.3306690738754696e-15,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,0.7573855877641061,-0.20492010816051964,4.440892098500626e-16,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.7589912591190696,-0.20747456091740957,4.440892098500626e-16,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.7828939626462166,-0.24550122604617486,4.440892098500626e-16,CartPole-v1
kahkm_nlms,10,kahkm_association,0.5820240013490213,0.07463084750796134,0.02111870640452797,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.5866426830007385,0.0672875326003739,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,0.7819795868023898,0.05812739995034133,8.881784197001252e-16,CartPole-v1
kmeans_distance_nlms,10,own_association,0.4661075738479031,0.04072361219874798,3.774758283725532e-15,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.05103813621599263,0.2690514113322938,5.551115123125783e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,0.8243148783058841,-0.3105912446161643,5.551115123125783e-16,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.824304202443682,-0.3105742708942296,4.440892098500626e-16,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.8377902879344733,-0.3320160112213011,4.440892098500626e-16,CartPole-v1
kahkm_nlms,20,kahkm_association,0.6530801260174226,-0.032313082956205275,0.015788208778308867,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.6579798905531747,-0.04005806068888673,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,0.8162010753838549,0.01719372939207431,1.5543122344752192e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.5191772862869023,-0.060310242301613304,4.884981308350689e-15,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.051844490288346104,0.26908973806729763,1.0658141036401503e-14,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,0.8271341647276151,-0.30743745765981423,5.551115123125783e-16,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.8258095915140216,-0.30534372642645935,5.551115123125783e-16,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.8202785214189043,-0.29660085431250227,4.440892098500626e-16,CartPole-v1
kahkm_nlms,50,kahkm_association,0.7303428925022805,-0.14059558626950608,0.0025011919253945525,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.7316873307195471,-0.14269523057681543,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,0.9094812027635805,-0.09204644035594423,3.3306690738754696e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.5486468152210723,-0.12720773076854397,6.439293542825908e-15,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.053326745611219965,0.26774594422052633,2.4424906541753444e-14,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,0.7973193175796996,-0.24519442006616154,4.440892098500626e-16,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.8039408189213546,-0.2555353917964307,6.661338147750939e-16,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.8034378955951434,-0.25474996329155,4.440892098500626e-16,CartPole-v1
