task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,10,2.0,1e-06,977,491,0.5377311706542969,0.00295592613084456,0.002208820679480276
