method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.007719405575285853,0.9852211788648869,0.03210059563641456,MountainCar-v0
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.007636255852648666,0.9853803692152713,3.3306690738754696e-16,MountainCar-v0
kmeans_hard_nlms,1,own_association,0.2217927934217612,0.74171314363528,2.220446049250313e-16,MountainCar-v0
kmeans_distance_nlms,1,own_association,0.04176024456308039,0.9354432933770889,6.661338147750939e-16,MountainCar-v0
kmeans_rbf_nlms,1,own_association,0.0006448886316942894,0.9957221254997326,1.5543122344752192e-15,MountainCar-v0
state_dmd,1,kahkm_association_of_predicted_state,2.2529697248667634e-05,0.9999568668386939,3.3306690738754696e-16,MountainCar-v0
state_edmd_poly2,1,kahkm_association_of_predicted_state,1.771648985548088e-05,0.9999660817361955,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,1,kahkm_association_of_predicted_state,1.1179705106716969e-05,0.9999785964268227,2.220446049250313e-16,MountainCar-v0
kahkm_nlms,5,kahkm_association,0.12855993625975698,0.7573856247167379,0.0849565986118841,MountainCar-v0
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.12831760508550855,0.757842944688748,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,5,own_association,0.6292873864169288,0.2700930148758517,4.440892098500626e-16,MountainCar-v0
kmeans_distance_nlms,5,own_association,0.3219929736382737,0.5064227333024249,0.05144156851280524,MountainCar-v0
kmeans_rbf_nlms,5,own_association,0.016820422144455054,0.8913424887445532,0.00017907011981010694,MountainCar-v0
state_dmd,5,kahkm_association_of_predicted_state,0.002852706596165216,0.9946164594598378,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.002032849656551647,0.9961636683727615,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.0011318469640398817,0.9978640130659217,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,10,kahkm_association,0.3795720747014418,0.29641156127798574,0.042586698934750505,MountainCar-v0
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.3802054258004173,0.2952375589195626,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,10,own_association,0.7877791236568003,0.09021447336831512,8.881784197001252e-16,MountainCar-v0
kmeans_distance_nlms,10,own_association,0.5137372112834447,0.2159358390708226,0.06901726423056899,MountainCar-v0
kmeans_rbf_nlms,10,own_association,0.06953385812084277,0.5659542594500555,0.002622153130640002,MountainCar-v0
state_dmd,10,kahkm_association_of_predicted_state,0.0199312358344249,0.9630547449688611,3.3306690738754696e-16,MountainCar-v0
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.014812544744793384,0.9725429347280442,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.010094757389075882,0.9812879949183722,3.3306690738754696e-16,MountainCar-v0
kahkm_nlms,20,kahkm_association,0.8133078575276532,-0.45744109976225866,0.05878434467082555,MountainCar-v0
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.8150163726690614,-0.46050274507111344,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,20,own_association,0.9649041453482629,-0.09877293630476025,1.6653345369377348e-15,MountainCar-v0
kmeans_distance_nlms,20,own_association,0.7418882374584954,-0.11881921996119793,0.009075026630969448,MountainCar-v0
kmeans_rbf_nlms,20,own_association,0.27335057005708147,-0.590078518403049,9.103828801926284e-15,MountainCar-v0
state_dmd,20,kahkm_association_of_predicted_state,0.09527361674639989,0.8292704497023997,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.12064221851309834,0.7838101206079761,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.07271404176135997,0.869697025533493,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,50,kahkm_association,5.391829359689715,-8.379799264070497,0.6418614081362166,MountainCar-v0
kahkm_nlms_simplex_project_each_step,50,kahkm_association,2.839903248784932,-3.940386764116223,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,50,own_association,1.367640125453639,-0.5584507256462343,2.9976021664879227e-15,MountainCar-v0
kmeans_distance_nlms,50,own_association,0.9096737150320173,-0.44091123892229667,1.1657341758564144e-14,MountainCar-v0
kmeans_rbf_nlms,50,own_association,2.7244730035698193,-12.111925946081286,0.09702376521449387,MountainCar-v0
state_dmd,50,kahkm_association_of_predicted_state,0.4876924317426245,0.15159460598814867,3.3306690738754696e-16,MountainCar-v0
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.4304431427788558,0.2511873049903699,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.7601717074451132,-0.322419080130387,4.440892098500626e-16,MountainCar-v0
