task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,10,8.0,1e-06,977,491,0.5416502952575684,0.011122876050841512,0.007719405575285853
