task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,80,4.0,1e-06,977,491,0.6491029262542725,0.011415692186982195,0.009830684831017728
