n_clusters,omega,horizon,n_runs,relative_association_error_mean,relative_association_error_std,relative_association_error_min,relative_association_error_max,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_max
15,8.0,50,3,0.21839853202946016,0.007879641982668573,0.21026036831096237,0.22599131595375765,0.7487761736075833,0.008741390716692487,0.15130119233067185,0.16846237229988964
20,12.0,50,3,0.26423079732040106,0.005479935042515054,0.26101703210264526,0.27055821728365315,0.7071468179572881,0.005575257232217071,0.16040953277719763,0.1743159712542303
25,16.0,50,3,0.302980907095926,0.025294393296922332,0.28675260481621556,0.3321257022130385,0.6727151308177928,0.02756518400827313,0.14361072846939493,0.15732425789009988
10,8.0,50,3,0.34358273503118597,0.013326260174564132,0.32844642488404097,0.3535505352008614,0.5901157718515297,0.01627852244101535,0.07788458787537592,0.0781947856710567
15,12.0,50,3,0.3451284190431996,0.012275082371178702,0.33511696602420554,0.35882355022480034,0.6114329459035387,0.013825852968071659,0.12749528514151934,0.16184315349935832
20,16.0,50,3,0.35513262224955655,0.003567298583366854,0.35269643705604387,0.3592272353937927,0.6106011604681466,0.0032800863722873513,0.16677636533866166,0.17688190629835723
15,16.0,50,3,0.4426439273582779,0.019805125886072864,0.4289196203920901,0.4653482890235218,0.5067980279463533,0.02251516502836523,0.10195257252843819,0.12993565631616114
10,12.0,50,3,0.4789183508855648,0.017730309273257704,0.45862969156417244,0.4914378845650199,0.44047340154996156,0.021181861620817765,0.048055796206240196,0.05127246656291964
10,16.0,50,3,0.5727830962570964,0.023331396005989356,0.5460451094966552,0.5890093763900155,0.3373931966660293,0.027509214251866594,0.03486598431673399,0.037494352935555676
25,4.0,100,3,0.16237682334653603,0.008335592901004175,0.15604131072946162,0.17181977438674806,0.8035714316127313,0.009920878966817545,0.06703157103460468,0.07178832364654272
20,4.0,100,3,0.16391436858519937,0.010935486226646243,0.15133189616600082,0.17112533294933693,0.7970456967766338,0.013611660555943844,0.08418919805827846,0.10270194081867523
15,4.0,100,3,0.1905344609916142,0.01635514113294447,0.17208340940545788,0.20324705761882828,0.7579276926021867,0.02018660190765848,0.15385274298491766,0.1745343335410453
25,8.0,100,3,0.19742772474036938,0.01032311399071363,0.19086966030649202,0.20932711226472445,0.7771453159732148,0.011503932072726233,0.12440342170288153,0.1289027499577642
10,4.0,100,3,0.2301881801722954,0.0074055428279540085,0.22337888190771824,0.23807246739651516,0.695219095351926,0.009787487423603145,0.13823818148036152,0.14075192790413754
20,8.0,100,3,0.237139150495144,0.011023321644312918,0.22755109700611448,0.24918338708438803,0.7274604352426756,0.012762002133923386,0.12642153182604682,0.13893939703700828
25,12.0,100,3,0.2672443890343226,0.01172877983186969,0.25370151917836303,0.27410116675859414,0.7047295202363141,0.013055298579832803,0.14866441349017298,0.15347089203489028
15,8.0,100,3,0.28851821817784157,0.021153337684835065,0.26651542308865706,0.30870500909485843,0.6616578768904794,0.024389464597901638,0.11440269449148614,0.12840813180306399
20,12.0,100,3,0.32177390644291975,0.01151849221209649,0.30872152027608724,0.33051416238769216,0.6386811450678346,0.013016477211351813,0.11068704591180482,0.13100616365890416
25,16.0,100,3,0.35720077228210734,0.020874237449966096,0.33902954840824784,0.38000092964760035,0.6098994307786667,0.023106232563213827,0.11810382496357591,0.12432656399804896
20,16.0,100,3,0.41364790628826276,0.012117593303645377,0.4000209934879881,0.4232120904326224,0.5411637390565609,0.013739972882929956,0.119646902111612,0.18446716892381373
15,12.0,100,3,0.4153241572563884,0.023053351469302173,0.39085922562394115,0.4366427308274176,0.5244631424950835,0.025817827070139833,0.07070511163730604,0.075913732922875
10,8.0,100,3,0.4280162654233642,0.01172571640758224,0.41511083740203614,0.4380157908133919,0.47694608932948207,0.014496313920003378,0.07007677284396775,0.07298395196673792
15,16.0,100,3,0.5234713180573333,0.021463682286272583,0.49873264083024926,0.5371399041748811,0.4076816595847445,0.023783732622507364,0.04945704343376575,0.053574154514891045
10,12.0,100,3,0.5818481099870317,0.015404930999337181,0.5642430949628411,0.5928550411410015,0.3055940200261631,0.01864561807423339,0.03123727874448125,0.03136059616029176
10,16.0,100,3,0.6897959071732388,0.023059040562506912,0.663308952372317,0.7053952858224337,0.18603866280231662,0.027541887915458352,0.02340049636521932,0.023888052296177346
20,4.0,200,3,0.17955130008636302,0.03211640809555673,0.15999754440054115,0.2166174001221972,0.7578503407530764,0.041686400718193926,0.05753871753000378,0.07265307509337388
25,4.0,200,3,0.1925747722539658,0.012321166867127826,0.18287934210144105,0.2064397002358739,0.7493965060078153,0.014366131965652095,0.03143050103948627,0.035463756424003255
15,4.0,200,3,0.19494538288042906,0.04476667044240077,0.14482375277599216,0.23095706224803475,0.7290577820419162,0.05943775010419075,0.07721293553570281,0.10560062402876282
25,8.0,200,3,0.2158403132481808,0.015344182863987454,0.20484245896622855,0.23336959153358303,0.7432916819173041,0.017083185212323816,0.09526955913180372,0.10858914501442198
20,8.0,200,3,0.2643361305699694,0.04296701564258007,0.23118329426268627,0.3128786482169271,0.6770510057701182,0.05082200451028253,0.08702285656823538,0.11151380010385563
10,4.0,200,3,0.2711058564777964,0.008338191583549967,0.2646854492421463,0.28052969164893166,0.6017579645444466,0.01392209063518655,0.09556515232887079,0.11160908128829967
25,12.0,200,3,0.3090551163707325,0.01972999388607843,0.28699649760420776,0.32501754467913074,0.643420523195396,0.022456023226702808,0.08390249449573817,0.08580162083662687
15,8.0,200,3,0.3547036713300155,0.06260195461834443,0.29824451897294013,0.4220264413967183,0.5565845638409944,0.072000331465113,0.06358663158038078,0.07084462479603304
20,12.0,200,3,0.38662959138578296,0.032984167730435096,0.35487627664671506,0.4207202700900125,0.543124328127678,0.03695638397096314,0.0865556218097694,0.13579088983172502
25,16.0,200,3,0.4333201398023833,0.026837224869522107,0.4061873134617849,0.4598516576685765,0.5081564490177828,0.03133859896745621,0.06956470743482612,0.08607500452432551
20,16.0,200,3,0.5064418452868232,0.03304372490774848,0.4738306616278314,0.5399017596342324,0.4118256356422057,0.036221192181697566,0.08825517398331854,0.18568656310402737
15,12.0,200,3,0.5308581814802965,0.05847580560420159,0.4798398596814763,0.5946722764180834,0.35805720974849625,0.06236561641432495,0.04262905506766606,0.052673851725112415
10,8.0,200,3,0.554430517932245,0.008487162692506194,0.5451256645696959,0.561746909420938,0.26972659987336167,0.014742842588741107,0.018622095532153205,0.020410031197274386
15,16.0,200,3,0.6543618323599928,0.05150555200549972,0.6049374950758557,0.7077227016778185,0.22140462568044483,0.05251193165968276,0.03034984920433884,0.04676373753855952
10,12.0,200,3,0.7250250231148825,0.01211975819447707,0.7110778221506283,0.7329962345630804,0.07546009272737168,0.019414524000795616,0.013331902830631947,0.015088545548660008
10,16.0,200,3,0.8329198841953036,0.02377632073262846,0.8055616952907508,0.8485890923322529,-0.04602189507315124,0.033975769406143774,0.008163323104493036,0.010402156991964902
