experiment,run_index,total_runs,n_steps,dt,data_seed,random_state,train_fraction,n_train,n_test,state_dim,n_clusters,subspace_dim,Nb,omega,tau,beta,nlms_epochs,kmeans_kind,batch_size,n_jobs,status,effective_regimes,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,fit_seconds,eval_seconds,total_seconds,final_nlms_train_error,nlms_history_first,nlms_history_last,nlms_history_monotone_nonincreasing,B_raw_fro_norm,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_fro_norm,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max
02_duffing_kahkm_sensitivity,1,1,1200,0.03,1,2,0.75,900,300,2,35,4,100,8.0,1e-06,0.1,20,auto,256,1,ok,35,0.00526744505583629,0.9800433197480438,0.0004668956985120619,0.9332825111607835,0.00020516653700365897,8.881784197001252e-16,0.24210286140441895,0.011088132858276367,0.2532017230987549,0.005267445055836331,0.005656337859589774,0.005267445055836331,True,5.865233215527707,0.9999999999999987,-0.016810735030872815,1.0000060684435588,0.9999999999999918,1.000000000000007,5.8404789781614905,0.9999999999999984,0.0,0.9989152900852529,0.9999999999999998,1.0000000000000002
