task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,15,12.0,1e-06,977,491,0.6119589805603027,0.021258157939609845,0.014285346031859087
