task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
MountainCar-v0,kahkm_nlms,kahkm_association,1,0.014285346031859093,0.0,0.9776339137014333,0.0,0.029793718022253803,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,10,0.5423015900611157,0.0,0.17202983417405115,0.0,0.04437070307730222,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,20,0.930042526450336,0.0,-0.38178211138129536,0.0,0.03961734745673783,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,5,0.23100046077187683,0.0,0.6423499267764069,0.0,0.05503394392341349,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,50,2.213291924548574,0.0,-2.2762967361314392,0.0,0.38194934602058184,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.014225338660020606,0.0,0.9777278652272904,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.5430216461224882,0.0,0.17093047369371162,0.0,5.551115123125783e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.9306298971639918,0.0,-0.3826547793742059,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.2308500912346334,0.0,0.6425827387622618,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,50,2.1733775665352013,0.0,-2.2172122206937988,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,1,0.06426464536583626,0.0,0.9053957418688039,0.0,1.1102230246251565e-15,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,10,0.5890126981093894,0.0,0.14390776518093584,0.0,0.059060205053693964,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,20,0.7996718301652591,0.0,-0.16301642154682883,0.0,0.0715842522782194,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,5,0.37682224962860994,0.0,0.44956467794534394,0.0,0.04685212031747703,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,50,0.9303547920389684,0.0,-0.36993644619395494,0.0,1.2878587085651816e-14,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,1,0.3213115191668122,0.0,0.6422569512203655,0.0,2.220446049250313e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,10,0.8947484655108215,0.0,0.011329641262301071,0.0,1.1102230246251565e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,20,1.0114952068122973,0.0,-0.10467324882527285,0.0,1.9984014443252818e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,5,0.7562445434906809,0.0,0.16083374256093597,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,50,1.3604784714707912,0.0,-0.4862994172555877,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,1,0.0007596741889674371,0.0,0.9956538629738849,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,10,0.08198914626064122,0.0,0.5576946702896668,0.0,0.0025089267114056365,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,20,0.3154972935257898,0.0,-0.5913273243678794,0.0,5.329070518200751e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,5,0.01987053294726097,0.0,0.8892016454724236,0.0,0.001033206810041472,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,50,2.2870960062490884,0.0,-8.740196663583514,0.0,0.06371310833660367,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,1,4.2030284264727245e-05,0.0,0.9999341945961322,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,10,0.04230033466179317,0.0,0.9354170894087347,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,20,0.20356272891974322,0.0,0.6975629292578577,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,5,0.005373421701499286,0.0,0.9916805158804409,0.0,5.551115123125783e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,50,0.8038624738024887,0.0,-0.18994334638202304,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,1,3.4729909273652105e-05,0.0,0.9999456245479652,0.0,5.551115123125783e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.038052767546914855,0.0,0.9419021503285567,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.25587575043141936,0.0,0.6198404646808586,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.0043081459931990675,0.0,0.993329845642831,0.0,5.551115123125783e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.7262565030012617,0.0,-0.07506460579644436,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,1,2.1254300373224283e-05,0.0,0.999966722856044,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.023224628334792143,0.0,0.9645413184729242,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.16920614894852862,0.0,0.7486071624647574,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.0023744001255390666,0.0,0.996323797900993,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,50,1.1292949702204313,0.0,-0.6716752923668157,0.0,6.661338147750939e-16,0.0,1
