experiment,run_index,total_runs,n_steps,dt,data_seed,random_state,train_fraction,n_train,n_test,state_dim,n_clusters,subspace_dim,Nb,omega,tau,beta,nlms_epochs,kmeans_kind,batch_size,n_jobs,status,effective_regimes,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,fit_seconds,eval_seconds,total_seconds,final_nlms_train_error,nlms_history_first,nlms_history_last,nlms_history_monotone_nonincreasing,B_raw_fro_norm,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_fro_norm,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max
02_duffing_kahkm_sensitivity,1,1,1200,0.03,1,2,0.75,900,300,2,15,4,100,8.0,1e-06,0.1,20,auto,256,1,ok,15,0.00043298508585785776,0.9965485469328956,7.04590936852484e-05,0.9619510804905528,4.1185964331958626e-05,4.440892098500626e-16,0.2280261516571045,0.007258892059326172,0.23529314994812012,0.00043298508585785575,0.0005396637658180401,0.00043298508585785575,True,3.8600811497944254,1.0,-0.01911275832237197,0.999472758040157,0.9999999999999928,1.0000000000000078,3.8416504082177827,1.0000000000000016,0.0,0.9989843747580596,0.9999999999999998,1.0000000000000002
