method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.15595236150869352,0.13094725899863435,0.0029131695091197895,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.15594785338878098,0.13097238073407236,7.771561172376096e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.6888881438031711,0.24864412908931444,2.220446049250313e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.26528762429163716,0.5395563611359782,0.04789537901672831,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.04347765930699789,0.18932728556932643,8.881784197001252e-16,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.1622066406121262,0.09609495958332381,1.1102230246251565e-15,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.1670541096081786,0.06908218352027173,1.2212453270876722e-15,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.14405098903670377,0.197268283370454,1.1102230246251565e-15,CartPole-v1
kahkm_nlms,5,kahkm_association,0.16152440005628968,0.09999260194423554,2.6645352591003757e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.16152114755203797,0.10001072476585082,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,5,own_association,0.9625109631986559,-0.04977067893882414,6.661338147750939e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.306775777188081,0.46855239593460574,0.014300583558756614,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.04175693927024301,0.21830596643352207,1.3322676295501878e-15,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,0.18716453056351096,-0.04287316406741715,1.1102230246251565e-15,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.18746854127703372,-0.04456709941813397,1.1102230246251565e-15,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.18564575257503918,-0.03441059478901409,1.1102230246251565e-15,CartPole-v1
kahkm_nlms,10,kahkm_association,0.1514731723380203,0.1557445808029866,4.440892098500626e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.15147136232238573,0.15575466916044778,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,1.0530549702488445,-0.14893110595196046,9.992007221626409e-16,CartPole-v1
kmeans_distance_nlms,10,own_association,0.35700995564628657,0.3809267171172833,0.001282517057563814,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.04058111049485421,0.24375708618964564,2.220446049250313e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,0.18762114520032377,-0.045730845577359513,9.992007221626409e-16,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.1869774947372881,-0.04214337604002183,9.992007221626409e-16,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.18241943045082298,-0.016738412141140024,1.3322676295501878e-15,CartPole-v1
kahkm_nlms,20,kahkm_association,0.15464585943126988,0.13749868352988737,7.993605777301127e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.15464568813630997,0.1374996388876898,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,1.076718776744997,-0.1756929261393838,1.5543122344752192e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.42843039408387806,0.25655435064433685,1.509903313490213e-14,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.041234148990079,0.24368943479307803,3.774758283725532e-15,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,0.1846911710854831,-0.030072054870844855,1.1102230246251565e-15,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.18450819376938318,-0.02905154144358124,1.1102230246251565e-15,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.1888204431186977,-0.053102109330813496,8.881784197001252e-16,CartPole-v1
kahkm_nlms,50,kahkm_association,0.15778260881041745,0.11514390617598647,1.5654144647214707e-14,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.1577829622406027,0.11514192411436697,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,1.0930989987103399,-0.19757684010145904,3.6637359812630166e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.5223787474053101,0.07751549166020233,2.3092638912203256e-14,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.04176918532106243,0.2533261139381344,7.327471962526033e-15,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,0.1809658624863429,-0.014869429542520018,8.881784197001252e-16,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.18159658084572777,-0.01840654296709876,9.992007221626409e-16,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.1846693005282427,-0.03563857351967514,1.1102230246251565e-15,CartPole-v1
