task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.005834717608839415,0.985616074970828,0.004083523893541434,0.9889053706890885,0.009738770437222748
MountainCar-v0,kmeans_hard_nlms,own_association,0.24897046697041564,0.7195750005701684,0.2217927934217612,0.74171314363528,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.0452845711422267,0.9310500444570571,0.041760244563080445,0.9354432933770888,7.771561172376096e-16
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0007464351820413633,0.9953888679365877,0.0006448886316942894,0.9957221254997326,1.4432899320127035e-15
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,1.6608424680403353e-05,0.9999548761510717,4.440892098500626e-16
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,1.3379078355610346e-05,0.9999636500437498,4.440892098500626e-16
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,1.0069166529776335e-05,0.9999726428268745,4.440892098500626e-16
