method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.004083523893541434,0.9889053706890885,0.009738770437222748,MountainCar-v0
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.004005887882629965,0.9891163019300205,3.3306690738754696e-16,MountainCar-v0
kmeans_hard_nlms,1,own_association,0.2217927934217612,0.74171314363528,2.220446049250313e-16,MountainCar-v0
kmeans_distance_nlms,1,own_association,0.041760244563080445,0.9354432933770888,7.771561172376096e-16,MountainCar-v0
kmeans_rbf_nlms,1,own_association,0.0006448886316942894,0.9957221254997326,1.4432899320127035e-15,MountainCar-v0
state_dmd,1,kahkm_association_of_predicted_state,1.6608424680403353e-05,0.9999548761510717,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,1,kahkm_association_of_predicted_state,1.3379078355610346e-05,0.9999636500437498,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,1,kahkm_association_of_predicted_state,1.0069166529776335e-05,0.9999726428268745,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,5,kahkm_association,0.06722922338751165,0.8208117530799063,0.05855966267918416,MountainCar-v0
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.06501422737737854,0.8267154543572957,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,5,own_association,0.6292873864169288,0.2700930148758517,4.440892098500626e-16,MountainCar-v0
kmeans_distance_nlms,5,own_association,0.32199297363827384,0.5064227333024248,0.051441568512805284,MountainCar-v0
kmeans_rbf_nlms,5,own_association,0.01682042214445505,0.8913424887445532,0.00017907011981010236,MountainCar-v0
state_dmd,5,kahkm_association_of_predicted_state,0.0013716191356058828,0.9963441786775581,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.0009365334516071947,0.9975038267747313,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.0005415560357507134,0.9985565729936248,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,10,kahkm_association,0.23571185014971566,0.38679758624507554,0.08704274520277709,MountainCar-v0
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.23295058180831524,0.39398100282297066,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,10,own_association,0.7877791236568003,0.09021447336831512,8.881784197001252e-16,MountainCar-v0
kmeans_distance_nlms,10,own_association,0.5137372112834446,0.2159358390708228,0.06901726423056903,MountainCar-v0
kmeans_rbf_nlms,10,own_association,0.06953385812084277,0.5659542594500555,0.0026221531306399827,MountainCar-v0
state_dmd,10,kahkm_association_of_predicted_state,0.009174392017144978,0.9761328956262745,3.3306690738754696e-16,MountainCar-v0
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.005289357260271413,0.9862397811686157,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.004054613291848537,0.9894519573121796,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,20,kahkm_association,0.6458559933270817,-0.6017169253647141,0.017514852359464067,MountainCar-v0
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.645877251493174,-0.601769645421173,3.3306690738754696e-16,MountainCar-v0
kmeans_hard_nlms,20,own_association,0.9649041453482629,-0.09877293630476025,1.6653345369377348e-15,MountainCar-v0
kmeans_distance_nlms,20,own_association,0.7418882374584955,-0.11881921996119815,0.009075026630969457,MountainCar-v0
kmeans_rbf_nlms,20,own_association,0.27335057005708147,-0.590078518403049,9.325873406851315e-15,MountainCar-v0
state_dmd,20,kahkm_association_of_predicted_state,0.034930381504602634,0.9133729750231884,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.04800424235782885,0.8809499203100138,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.02589080710762399,0.9357910364166384,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,50,kahkm_association,1.3231099628325786,-1.959307251882723,0.056124973424203715,MountainCar-v0
kahkm_nlms_simplex_project_each_step,50,kahkm_association,1.3117024418182388,-1.9337928497453003,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,50,own_association,1.367640125453639,-0.5584507256462343,2.9976021664879227e-15,MountainCar-v0
kmeans_distance_nlms,50,own_association,0.9096737150320172,-0.4409112389222962,1.1435297153639112e-14,MountainCar-v0
kmeans_rbf_nlms,50,own_association,2.72447300356982,-12.111925946081291,0.09702376521449395,MountainCar-v0
state_dmd,50,kahkm_association_of_predicted_state,0.21687596207900173,0.5149287471425052,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.2044238999090653,0.5427794012192823,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.4078993864608051,0.08768005207386098,4.440892098500626e-16,MountainCar-v0
