task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,10,4.0,1e-06,977,491,0.6055619716644287,0.005834717608839415,0.004083523893541434
