task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.25270530536651253,0.43714575684018764,0.27221333130738096,0.33628361953840336,0.05484450012291766
CartPole-v1,kmeans_hard_nlms,own_association,0.572779680362122,0.3615756084227282,0.7778315912684072,0.08104005398179293,2.220446049250313e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.33252826017260223,0.4971694544331854,0.4870002630545998,0.09781090171288864,0.06788466840982148
CartPole-v1,kmeans_rbf_nlms,own_association,0.04980696809190983,0.3679053317846196,0.048769600010270205,0.23646704041234234,8.881784197001252e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.36469395070934096,0.11079539059121568,6.661338147750939e-16
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.36916420109191933,0.09989593026929733,5.551115123125783e-16
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.31987460694827324,0.22007487544557602,6.661338147750939e-16
