task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,20,4.0,1e-06,2000,1000,1.0743839740753174,0.25270530536651253,0.27221333130738096
