experiment,run_index,total_runs,n_steps,dt,data_seed,random_state,train_fraction,n_train,n_test,state_dim,n_clusters,subspace_dim,Nb,omega,tau,beta,nlms_epochs,kmeans_kind,batch_size,n_jobs,status,effective_regimes,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,fit_seconds,eval_seconds,total_seconds,final_nlms_train_error,nlms_history_first,nlms_history_last,nlms_history_monotone_nonincreasing,B_raw_fro_norm,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_fro_norm,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max
02_duffing_kahkm_sensitivity,1,1,1200,0.03,1,2,0.75,900,300,2,15,4,100,12.0,1e-06,0.1,20,auto,256,1,ok,15,0.0002488865651559942,0.9988101681488216,1.6841944833137056e-05,0.9864725608795814,0.00014528005961620002,4.440892098500626e-16,0.22703003883361816,0.007359981536865234,0.23439812660217285,0.0002488865651559954,0.00043928724901067304,0.0002488865651559954,True,3.8564410978576564,0.9999999999999996,-0.030542093644082256,1.0014103459805213,0.9999999999999926,1.0000000000000033,3.8277663957811523,1.000000000000001,0.0,0.9983068121629555,1.0,1.0000000000000002
