centered_rank,n_clusters,omega,selection_horizons,n_runs,mean_centered_error,mean_multihorizon_r2,centered_error_sd,centered_error_se,target_normalized_association_variation_mean,target_normalized_association_variation_std,target_association_effective_rank_mean,target_association_effective_rank_std,target_normalized_association_effective_rank_mean,target_normalized_association_effective_rank_std,inside_centered_one_se_set,selected_by_centered_retvar_rule,centered_best_mean_error,centered_best_standard_error,centered_one_se_limit
1,25,6.0,1 10 50 100 200,3,0.11151195624733601,0.888488043752664,0.005881290242164794,0.0033955645044961634,0.354489274725765,0.003768009210585705,14.261084877525477,0.11340772270033128,0.5942118698968949,0.004725321779180474,1,1,0.11151195624733601,0.0033955645044961634,0.11490752075183217
