task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,10,2.0,1e-06,2000,1000,1.1506459712982178,0.1402572836955765,0.1439349810014777
