task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.1439349810014777,0.0,0.15205462643682766,0.0,0.008290596716448814,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.1622826486359801,0.0,0.040687155472940995,0.0,2.886579864025407e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.17436135796761942,0.0,-0.032260851405277347,0.0,3.219646771412954e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.15777945225945997,0.0,0.0687555850969539,0.0,1.7763568394002505e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.18141705235754493,0.0,-0.08368092047324427,0.0,4.218847493575595e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.14391993400888747,0.0,0.1521432708210082,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.1622824437301627,0.0,0.040688366747123395,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.17436182688004365,0.0,-0.03226362747873712,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.15778074517275942,0.0,0.06874795407610912,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.18141715327114274,0.0,-0.08368152327292111,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.49240665748034346,0.0,-0.018142707184225948,0.0,0.11732228767143937,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.46610757384790324,0.0,0.040723612198748094,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.5191772862869026,0.0,-0.06031024230161308,0.0,4.218847493575595e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.45768201502549755,0.0,0.05530482523870717,0.0,2.6645352591003757e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.5486468152210723,0.0,-0.1272077307685433,0.0,4.884981308350689e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.801935111121622,0.0,0.0325729475838642,0.0,2.220446049250313e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,0.7819795868023898,0.0,0.05812739995034133,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,0.8162010753838549,0.0,0.01719372939207431,0.0,1.5543122344752192e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.7860440521558081,0.0,0.05208084890899811,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,0.9094812027635805,0.0,-0.09204644035594423,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.052215967564171795,0.0,0.2523033795314914,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.05103813621599263,0.0,0.2690514113322938,0.0,6.439293542825908e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.05184449028834612,0.0,0.2690897380672975,0.0,1.2434497875801753e-14,0.0,1
