task,n_clusters,omega,state_dim,requested_subspace_dim,effective_subspace_dim,train_transitions,test_transitions,train_closure_error,train_r2,test_one_step_error,test_one_step_r2,test_simplex_violation,fit_seconds
Acrobot-v1,150,0.5,6,20,6,1758,707,0.011149696435278068,0.7481181534240784,0.007980661759698348,0.7958735900553853,1.4432899320127035e-15,2.5649421215057373
