method,horizon,relative_error,r2,simplex_violation,n_eval,task,n_clusters,omega,effective_subspace_dim
kahkm_nlms,1,0.007980661759698348,0.7958735900553853,1.4432899320127035e-15,707,Acrobot-v1,150,0.5,6
kahkm_nlms,5,0.04487095610993394,-0.12452587455717556,2.4424906541753444e-15,683,Acrobot-v1,150,0.5,6
kahkm_nlms,10,0.050178293478387426,-0.22848444851301974,3.3306690738754696e-15,653,Acrobot-v1,150,0.5,6
kahkm_nlms,20,0.04949428915809238,-0.1805599111209517,5.10702591327572e-15,593,Acrobot-v1,150,0.5,6
kahkm_nlms,50,0.05955437207556015,-0.2942622326366846,9.547918011776346e-15,413,Acrobot-v1,150,0.5,6
