experiment,seed,n_clusters,effective_regimes,omega,tau,train_closure_error,train_association_r2,nlms_history_first,nlms_history_last,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max,fit_seconds,association_eval_seconds
08_vanderpol_kahkm_projection_diagnostics,0,15,15,12.0,1e-06,0.0064494873497831385,0.9927068703797768,0.006356206785830015,0.0064494873497831385,0.9999999999999998,-0.03537939345255134,0.9884721595817285,0.9999999999999989,1.0000000000000004,1.0000000000000013,0.0,0.9708842587004477,0.9999999999999999,1.0,0.6958189010620117,0.011226892471313477
08_vanderpol_kahkm_projection_diagnostics,1,15,15,12.0,1e-06,0.005779760529240547,0.9934624006841638,0.005698729939703261,0.005779760529240547,0.9999999999999996,-0.04675254579710259,0.9873961286041398,0.999999999999999,1.0000000000000016,1.0000000000000002,0.0,0.9824905891980695,0.9999999999999999,1.0,0.5639491081237793,0.01168680191040039
08_vanderpol_kahkm_projection_diagnostics,2,15,15,12.0,1e-06,0.005973003140822266,0.9932600403586493,0.0058858618776440105,0.005973003140822266,0.9999999999999997,-0.03784338790753657,0.9926075850140528,0.9999999999999983,1.0000000000000007,0.9999999999999991,0.0,0.987091595583635,0.9999999999999999,1.0,0.5738499164581299,0.011532068252563477
