path	supporting_result_ids	suffix	bytes	sha256	row_count	columns	run_key_values_json
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C100_omega4p0/experiment_16_one_step_results.csv	R15	.csv	1063	2a1a3b86a38832a8092ccd9e9549c9da3601a7e40ae646f9d9aef8eb9263fdd0	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C100_omega8p0/experiment_16_fit_summary.csv	R15	.csv	208	a0db967ed40a5763af32e4fc938572b8322940faf5039c4745c18d5dc2893c11	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""100""],""omega"":[""8.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C100_omega8p0/experiment_16_metadata.json	R15	.json	827	bdda8ca8fd10384ff8a0e3f1929c6c108a10f72e044a7ce8b6812383cb859723			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C100_omega8p0/experiment_16_multistep_results.csv	R15	.csv	4866	f56a90e3c4e210e35b8d28228bb287d1b0f4c79e4e126feb55749d3324fa6021	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C100_omega8p0/experiment_16_multistep_summary.csv	R15	.csv	5503	0180d2ac8dce3b0180c6b02c8e0922e1dcc7e18e7ed8b59692c9f93ff622fb92	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C100_omega8p0/experiment_16_one_step_results.csv	R15	.csv	1062	61e84c5fee6a0e845e87a686530ba8a484b98f50cb3a1e3dbb1c6a244dc0ca41	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega12p0/experiment_16_fit_summary.csv	R15	.csv	209	16fd3c98c7757f0f94b1ccc3de0fbb1ead8c3a96758b7030e443cbec7d50f3b9	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""10""],""omega"":[""12.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega12p0/experiment_16_metadata.json	R15	.json	827	c394e8f439e999d7776e743ab44c3c5e47a2a477d829ce1cee5c38403a4d70ba			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega12p0/experiment_16_multistep_results.csv	R15	.csv	4868	9c300a4c4d95f91c1fc4acf775931cccdf8a2d11666d8f4fe657d96729163c76	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega12p0/experiment_16_multistep_summary.csv	R15	.csv	5505	7873b0a64cec69bd45ef6f5c9a76d6aa506b32db8ed1d3b6143af9170daa8211	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega12p0/experiment_16_one_step_results.csv	R15	.csv	1066	0c4f57499a097b521dfb7222ee47c4e4a40085361ad29f6c128c782624e37607	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega2p0/experiment_16_fit_summary.csv	R15	.csv	208	0701e7557c73d858d7b5f357c85898b644b147b11af8bcbbcbd642c568db6e7a	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""10""],""omega"":[""2.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega2p0/experiment_16_metadata.json	R15	.json	826	6f6eb68558401798ba3bf4863dc12ab002d5d6c86bdd854b90891796edb229a7			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega2p0/experiment_16_multistep_results.csv	R15	.csv	4880	1c726ee311bd8ea0652ade8d9c8387acf13ea4cb02837fe05c3653c293dcb2c8	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega2p0/experiment_16_multistep_summary.csv	R15	.csv	5517	91f128d14fe292617349d78b3fac87ed2d1e30ca465d6d7fe284dd7116287865	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega2p0/experiment_16_one_step_results.csv	R15	.csv	1066	e6458d6b6157668ce77649627bcd91ba51a17145f1692735dfeb441368e6999f	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega4p0/experiment_16_fit_summary.csv	R15	.csv	208	94270a63971d24f4e6898b5790db5d8a16abc834e3daeba5e15140f78e116969	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""10""],""omega"":[""4.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega4p0/experiment_16_metadata.json	R15	.json	825	78a926317c901309570c2bb487226003c0f3c82048cbaaa6721507c3a4c5a22b			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega4p0/experiment_16_multistep_results.csv	R15	.csv	4896	63e998c949df597f82fdec03d12f45eebf8b0ff0ea30bc4681231064506971fc	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega4p0/experiment_16_multistep_summary.csv	R15	.csv	5533	3aa0714a0a8f1eaedee1fc343437565d576d8c46c7f1ddfd973e931c6dfd2aff	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega4p0/experiment_16_one_step_results.csv	R15	.csv	1068	a7d77f8d350a883ae0aebb8624e934b4bfd6bb2d6fd73e5aaee05720c7634ea0	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega8p0/experiment_16_fit_summary.csv	R15	.csv	208	1076c9e4f61f32ef21063f9d1938f59d24c1b3ab4e85f1fdc294d98bc123bddc	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""10""],""omega"":[""8.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega8p0/experiment_16_metadata.json	R15	.json	825	52bd128dcba997df1f2d4c206fc4fc5dc5cbd658fe8cfc3b8dd26fec741bd8d1			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega8p0/experiment_16_multistep_results.csv	R15	.csv	4868	eeb6c1cce87060bd1064ca156a508ea4910a0dada1c0befc023884c3f663ebc0	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega8p0/experiment_16_multistep_summary.csv	R15	.csv	5505	ae1285d366d8022c3c1b5a604be7bf1070eb2409132e0199ae1cea91500daaae	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C10_omega8p0/experiment_16_one_step_results.csv	R15	.csv	1063	079a0d53fb88c5d5d6174bf2a3c6a4ccf113b0c302e9d683946c51792cf70fe2	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega12p0/experiment_16_fit_summary.csv	R15	.csv	207	c03a6788642f635adeb8c6874ee49f2ebbf24d567757485c45410804c8cf60e3	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""15""],""omega"":[""12.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega12p0/experiment_16_metadata.json	R15	.json	827	1c8af55d22693d5f23a5c6954b5a26e4a352a5c17753c0b4c985fd1912d4b4ad			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega12p0/experiment_16_multistep_results.csv	R15	.csv	4864	435a3bbc0ee4f6baae26af42efd9c3f1aa82c12c5e36710c182404039c49d045	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega12p0/experiment_16_multistep_summary.csv	R15	.csv	5501	373635a690dfe23a2e68447ceb931457c399a42c96c0e7d8778bdd373138b395	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega12p0/experiment_16_one_step_results.csv	R15	.csv	1062	dcdf13e0e78d50f98cc3a52bb99baf927c2417336d84f464d5681282a67a4dfe	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega2p0/experiment_16_fit_summary.csv	R15	.csv	210	b0650059ceec385bbbe8ffaf48f536c00f168ea241de8413bf28b99ed7209eda	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""15""],""omega"":[""2.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega2p0/experiment_16_metadata.json	R15	.json	825	9ae41ad3b423c77eb448e7609dd9757d37cbaa857d6573a2501cfde5a08cd4c1			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega2p0/experiment_16_multistep_results.csv	R15	.csv	4881	6380bc9be4cd9163acce2b1e439946d5e091a8a12b5772deda742dfdec9d9421	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega2p0/experiment_16_multistep_summary.csv	R15	.csv	5518	c80041a3b2b5e1f7ded43e0032e3279e27889d7ce0447e6fed11a75ae7028d75	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega2p0/experiment_16_one_step_results.csv	R15	.csv	1065	60e90b329470bd71856d2387442ef0597e9adf9e9dd06879eeee2f6dc6eed10f	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega4p0/experiment_16_fit_summary.csv	R15	.csv	206	5f1774b7fad7b6e31931c1df428dd4327d3e7bd7d53929bb50d5a5768fe09e0f	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""15""],""omega"":[""4.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega4p0/experiment_16_metadata.json	R15	.json	825	312f84bd5c1dbf6043cbce410c02c7d306bf828177c107011e5a93c988dd3057			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega4p0/experiment_16_multistep_results.csv	R15	.csv	4870	d2527e67cc8309fcc24f7a616e92823c46f1043a634c1f35cc5f965cfb1f4022	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega4p0/experiment_16_multistep_summary.csv	R15	.csv	5507	b9509034417936bb86310867de1c0c9078ff1773a6538b7b52403bae77869328	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega4p0/experiment_16_one_step_results.csv	R15	.csv	1065	900d2fdc8d794cce22a2d242139b7c6497caf027c6f17301b5b7dbaf80ca1414	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega8p0/experiment_16_fit_summary.csv	R15	.csv	208	8ab54ad6b58e4c94162496a2c6b7f024293b62901b81ebe2f0801744c8a9486d	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""15""],""omega"":[""8.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega8p0/experiment_16_metadata.json	R15	.json	825	dc3fdad4ff007b34e6f8d5b0109e475262050fc3018383adfc356c9345460dd1			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega8p0/experiment_16_multistep_results.csv	R15	.csv	4862	6f9c6efab4286f2ac3463b527445f7517357d0f73b2fa45d1b3e45c3da1cbd73	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega8p0/experiment_16_multistep_summary.csv	R15	.csv	5499	2fe37042e22c0439783082fa97c32da43c67ae93206cedd4c2b1e97de27a90f8	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C15_omega8p0/experiment_16_one_step_results.csv	R15	.csv	1064	4d7200b2049d62c19d36b747162d95af8d5d930c3454e1529d23780c67769562	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega12p0/experiment_16_fit_summary.csv	R15	.csv	209	e206fc0c93962ebc825065b82a6e407029324054b97b7ab9ebeb5e502d649061	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""20""],""omega"":[""12.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega12p0/experiment_16_metadata.json	R15	.json	827	730546370b2b298eb9d5ae490d574b89399f6a29236ebc2910361dcf68d08d07			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega12p0/experiment_16_multistep_results.csv	R15	.csv	4850	d5134415f08cd911c7ca479ef5c17a029a9a1f0afd4c1c42db70213846376547	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega12p0/experiment_16_multistep_summary.csv	R15	.csv	5487	605bad002857a526c58d0f3d8d1b8b6a5c11715eee22e68d2d40a7765655eacf	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega12p0/experiment_16_one_step_results.csv	R15	.csv	1058	042d775caa6971f84609ac36df8f73f4f1e3c417af00368ec5cf466abbbd71f4	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega2p0/experiment_16_fit_summary.csv	R15	.csv	209	6aca214ba5ba49eaaa07f4bd8e1ee366b7837baa922db3efc6dead9ffa33c89d	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""20""],""omega"":[""2.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega2p0/experiment_16_metadata.json	R15	.json	825	813bb391e7364e6529ed470150f4ae87abc00abeb674222216f9c866f9750ef7			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega2p0/experiment_16_multistep_results.csv	R15	.csv	4873	84aad82a8b6640c62524534ef1a6f8658f4cd76eb0f47ba9e853dff21c73ab57	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega2p0/experiment_16_multistep_summary.csv	R15	.csv	5510	e109f2fa0cced19403bdd0239d6674a36d7b2b7f8ba3788a1c7f9bf6dec476c5	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega2p0/experiment_16_one_step_results.csv	R15	.csv	1059	52539651e53458e1a4734182b0d5a5def4730af244191c9120fd4e4de06a6674	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega4p0/experiment_16_fit_summary.csv	R15	.csv	210	a3cd03af628371a15aa37fc1482f6394efe2485ccb2d950f713ec26e72da8979	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""20""],""omega"":[""4.0""],""task"":[""CartPole-v1""]}"
