experiment,random_state,n_clusters,effective_regimes,omega,tau,train_closure_error,train_association_r2,nlms_history_first,nlms_history_last,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max,fit_seconds,association_eval_seconds
04_duffing_kahkm_projection_diagnostics,0,15,15,12.0,1e-06,0.0003425021141549169,0.9983508265798751,0.0005413107523372813,0.0003425021141549169,0.9999999999999992,-0.03019374933895533,1.0002649888139972,0.9999999999999964,1.0000000000000029,1.0000000000000009,0.0,0.995340140642923,0.9999999999999998,1.0000000000000004,0.5222187042236328,0.008446216583251953
04_duffing_kahkm_projection_diagnostics,1,15,15,12.0,1e-06,0.00023158514965118608,0.9988156460847881,0.00043679843735039355,0.00023158514965118608,0.9999999999999994,-0.031712483479968225,1.0013414593162517,0.9999999999999941,1.0000000000000056,0.9999999999999987,0.0,0.9971560262100423,0.9999999999999999,1.0000000000000002,0.4154839515686035,0.008361101150512695
04_duffing_kahkm_projection_diagnostics,2,15,15,12.0,1e-06,0.0002488865651560641,0.9988101681488213,0.000439287249010743,0.0002488865651560641,0.9999999999999984,-0.030542093644082186,1.0014103459805213,0.999999999999995,1.000000000000005,1.0000000000000009,0.0,0.9983068121629555,0.9999999999999998,1.0000000000000002,0.41722702980041504,0.008193016052246094
