task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.3904431397142527,0.0,0.4211056744115087,0.0,0.05282590241835253,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.36196529703783786,0.0,0.46407444674958465,0.0,0.0397267308587974,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.44307998022360817,0.0,0.3461381893923551,0.0,0.05434813462740644,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.398787870543197,0.0,0.4088054719244709,0.0,0.04641949889959462,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.5678432100229409,0.0,0.16591180887653978,0.0,0.058205845394880384,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.3866042309960469,0.0,0.4267974698290128,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.36198832233476563,0.0,0.4640403555118451,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.4430986757520046,0.0,0.3461106000346924,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.39722941508558157,0.0,0.4111158489616078,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.5738907837738176,0.0,0.15702870565100202,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.2624809931624315,0.0,0.5111259387116422,0.0,0.01644052670429331,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.3391497990261412,0.0,0.3639077027119967,0.0,0.001071469371570137,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.3883366688171899,0.0,0.26186000591934144,0.0,0.006406838035792787,0.0,1
