task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.2611527825294032,0.6965069791245613,0.41081072191661866,0.49301586465465264,0.07120165307697762
CartPole-v1,kmeans_hard_nlms,own_association,0.5228087412116244,0.4634738958844534,0.6076995937425627,0.35425848194583,5.551115123125783e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.36211022644814206,0.5497706861748601,0.2590398887580525,0.5603048561295179,0.07997140815303493
CartPole-v1,kmeans_rbf_nlms,own_association,0.050693689539215554,0.27715941865573357,0.04949896410646402,0.15339405839754694,1.1102230246251565e-15
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.8923353945068655,-0.10123680879472086,2.7755575615628914e-15
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.8897429527173164,-0.0980374598269631,3.4416913763379853e-15
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.7085995680669096,0.12551274794769196,3.3306690738754696e-15
