task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.41081072191661866,0.0,0.49301586465465264,0.0,0.07120165307697762,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.33138269353694505,0.0,0.5913803189895287,0.0,0.03757467907957082,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.3779821004904814,0.0,0.534402987626399,0.0,0.0307270496200469,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.41398108191400446,0.0,0.4891653200471908,0.0,0.04659090411744084,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.4887430083970375,0.0,0.3982766890904542,0.0,0.015074315860725558,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.3994574849809166,0.0,0.5070269668585188,0.0,1.3322676295501878e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.3372306329290491,0.0,0.5841693717204803,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.3849223126115056,0.0,0.5258540589215879,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.4124334070710838,0.0,0.49107508360304974,0.0,1.3322676295501878e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.49242158523180485,0.0,0.3937477538536902,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.2590398887580525,0.0,0.5603048561295179,0.0,0.07997140815303493,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.3414430486688921,0.0,0.42286574445645986,0.0,0.011703656550192154,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.39939630137723436,0.0,0.32656008542436776,0.0,0.002360962551201776,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.29597933502330065,0.0,0.4987032185156498,0.0,0.03702215086239461,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.4724166905027041,0.0,0.18928849994970698,0.0,0.001997736324241324,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.6076995937425627,0.0,0.35425848194583,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,0.8784887570274843,0.0,0.065969722127449,0.0,1.2212453270876722e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,0.9916749167864576,0.0,-0.05696389404032587,0.0,2.55351295663786e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.7258391844747477,0.0,0.22889252809065774,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,1.0429146766658302,0.0,-0.1186575474101288,0.0,6.106226635438361e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.04949896410646402,0.0,0.15339405839754694,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.04570870427144655,0.0,0.21859847573379343,0.0,1.5543122344752192e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.04641972593892614,0.0,0.21856279995432393,0.0,2.886579864025407e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,5,0.04738432221681706,0.0,0.18647241845625184,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,50,0.047052793267971,0.0,0.22671284574063766,0.0,5.10702591327572e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,1,0.8923353945068655,0.0,-0.10123680879472086,0.0,2.7755575615628914e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,10,1.0571361618296473,0.0,-0.3035280648514178,0.0,2.886579864025407e-15,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,20,1.0876741409126132,0.0,-0.33979315366466323,0.0,2.6645352591003757e-15,0.0,1
