task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,80,12.0,1e-06,2000,1000,1.4047081470489502,0.2611527825294032,0.41081072191661866
