task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.2574731824355534,0.6604673738089766,0.3894562484625008,0.4431114274318414,0.055841766262283925
CartPole-v1,kmeans_hard_nlms,own_association,0.5372952279149544,0.4397800098688903,0.6888881438031711,0.24864412908931444,2.220446049250313e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.33138265688476143,0.5690731744176083,0.26528762429163716,0.539556361135978,0.04789537901672833
CartPole-v1,kmeans_rbf_nlms,own_association,0.044776757477226675,0.31462495109783395,0.04347765930699789,0.18932728556932643,8.881784197001252e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.7533891697903408,-0.07728100655509218,1.4432899320127035e-15
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.7605269614071469,-0.08748742794508013,1.4432899320127035e-15
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.6255838145126872,0.10546953897631917,1.4432899320127035e-15
