task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,15,2.0,1e-06,2000,1000,1.0263681411743164,0.13126724662905886,0.13206572515638465
