task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.13206572515638465,0.0,0.2587324963040999,0.0,0.008793763532926466,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.15672863411917518,0.0,0.12099302301435932,0.0,5.10702591327572e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.16847619685961168,0.0,0.0563824558377406,0.0,7.882583474838611e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.15489390410286621,0.0,0.13089673590351536,0.0,3.1086244689504383e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.1826756587410494,0.0,-0.024060440917551107,0.0,1.3433698597964394e-14,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.13204588963810296,0.0,0.2588438304530909,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.15672170733611582,0.0,0.12103187163108753,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.16848249147326114,0.0,0.056347200365548966,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.15490307500937459,0.0,0.13084527832791015,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.18267817679918277,0.0,-0.02407455688538218,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.39188925871029234,0.0,0.2143153139257289,0.0,0.07096434162935208,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.4531695927624705,0.0,0.09270194013111954,0.0,0.030584777605005463,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.5144058973142323,0.0,-0.028242087299054308,0.0,3.9968028886505635e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.4155233289868749,0.0,0.1679446876835452,0.0,0.03383694061280146,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.5592435656187318,0.0,-0.14909843388353106,0.0,5.218048215738236e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.7976215242533397,0.0,0.04942530365687303,0.0,1.1102230246251565e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,1.0009188799618063,0.0,-0.19168404127557137,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,1.0204195064079165,0.0,-0.21209421242984527,0.0,1.7763568394002505e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.9396213678586981,0.0,-0.1200166774475957,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,1.0369373300666824,0.0,-0.22336310918286695,0.0,2.6645352591003757e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.05019623365494786,0.0,0.24851167597599977,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.048668119956962276,0.0,0.27193817664681763,0.0,5.10702591327572e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.04945552520271366,0.0,0.2719253100688305,0.0,9.769962616701378e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,5,0.04873381361589079,0.0,0.2673652183927142,0.0,2.7755575615628914e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,50,0.050716005812129455,0.0,0.2734656447362841,0.0,1.965094753586527e-14,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,1,0.1397527011776309,0.0,0.2155865133513536,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,10,0.1743828407880524,0.0,0.02198003204239929,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,20,0.17304732440535817,0.0,0.030780048915152958,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,5,0.17021673710531138,0.0,0.04492095619312453,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,50,0.1689311992683765,0.0,0.052989546610951344,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,1,0.14332089337499782,0.0,0.19555872097965887,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.17423142685561918,0.0,0.02282923170377349,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.173047017642622,0.0,0.03078176706112934,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.17156398745523677,0.0,0.037361590423005686,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.16889088098956032,0.0,0.05321556662186078,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,1,0.12292305095379479,0.0,0.3100491212287997,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.17151466412245395,0.0,0.03806609898515978,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.17698940783078715,0.0,0.008700852268248016,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.17086883805986497,0.0,0.04126204481500739,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,50,0.1721241926395644,0.0,0.035089963152048265,0.0,4.440892098500626e-16,0.0,1
