task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,50,4.0,1e-06,977,491,0.5313379764556885,0.009038689206822959,0.007249904650255357
