method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.010328986761829431,0.9821955915340562,0.029125823100105863,MountainCar-v0
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.01018652934720125,0.9824411499859671,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,1,own_association,0.37712311560920525,0.5885912582733028,2.220446049250313e-16,MountainCar-v0
kmeans_distance_nlms,1,own_association,0.0909903339839184,0.8717028685302075,0.013435845760870303,MountainCar-v0
kmeans_rbf_nlms,1,own_association,0.0008081387050303477,0.9957941162317041,8.881784197001252e-16,MountainCar-v0
state_dmd,1,kahkm_association_of_predicted_state,4.1752672376400884e-05,0.9999280295685651,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,1,kahkm_association_of_predicted_state,3.358239317430866e-05,0.9999421129430092,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,1,kahkm_association_of_predicted_state,2.2361587151884616e-05,0.9999614546091713,6.661338147750939e-16,MountainCar-v0
kahkm_nlms,5,kahkm_association,0.1517824062617829,0.7416620719793483,0.05815243277261199,MountainCar-v0
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.15177101320788117,0.741681463277795,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,5,own_association,0.7863950988618683,0.1437666165720386,6.661338147750939e-16,MountainCar-v0
kmeans_distance_nlms,5,own_association,0.41788741226111226,0.41444720253076617,0.007031157217680831,MountainCar-v0
kmeans_rbf_nlms,5,own_association,0.02142599518284225,0.8912495249049881,0.0006969080269180089,MountainCar-v0
state_dmd,5,kahkm_association_of_predicted_state,0.004749996280846338,0.991915372621098,5.551115123125783e-16,MountainCar-v0
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.003349864699452909,0.9942984359853038,4.440892098500626e-16,MountainCar-v0
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.001831350794012647,0.9968829893974126,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,10,kahkm_association,0.4051859525723913,0.32113624752680614,0.035713092257264704,MountainCar-v0
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.4064662642136875,0.31899116535002425,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,10,own_association,0.9061681506320846,0.01723787843990099,1.2212453270876722e-15,MountainCar-v0
kmeans_distance_nlms,10,own_association,0.622711832130124,0.13489013204472466,0.017077572976001116,MountainCar-v0
kmeans_rbf_nlms,10,own_association,0.08977138029722319,0.55883525730822,0.0015717381911628833,MountainCar-v0
state_dmd,10,kahkm_association_of_predicted_state,0.032959203106662276,0.9447789140826214,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.025020437486334337,0.9580798199625165,6.661338147750939e-16,MountainCar-v0
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.016549609773717205,0.9722721626413111,4.440892098500626e-16,MountainCar-v0
kahkm_nlms,20,kahkm_association,0.7919725672517989,-0.2869026028850403,0.03457898980946134,MountainCar-v0
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.7938556950480263,-0.2899625599627704,4.440892098500626e-16,MountainCar-v0
kmeans_hard_nlms,20,own_association,1.0145388413127072,-0.08709607381995288,1.6653345369377348e-15,MountainCar-v0
kmeans_distance_nlms,20,own_association,0.8217205716490887,-0.1354601778109048,0.030991326306553213,MountainCar-v0
kmeans_rbf_nlms,20,own_association,0.35283320505832394,-0.6226397198851767,7.549516567451064e-15,MountainCar-v0
state_dmd,20,kahkm_association_of_predicted_state,0.12917102127888114,0.7901057052039785,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.1683358972843538,0.7264653937118658,5.551115123125783e-16,MountainCar-v0
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.10556145431057708,0.8284696769384176,6.661338147750939e-16,MountainCar-v0
kahkm_nlms,50,kahkm_association,2.465363900109666,-2.9162353618256027,0.8758780992676797,MountainCar-v0
kahkm_nlms_simplex_project_each_step,50,kahkm_association,2.4053041667789485,-2.820830358336621,6.661338147750939e-16,MountainCar-v0
kmeans_hard_nlms,50,own_association,1.3227275523941229,-0.41146191783479114,2.9976021664879227e-15,MountainCar-v0
kmeans_distance_nlms,50,own_association,0.9147566637143256,-0.27497061627736685,1.3100631690576847e-14,MountainCar-v0
kmeans_rbf_nlms,50,own_association,2.947496973625382,-10.376062416252406,0.060674707237090474,MountainCar-v0
state_dmd,50,kahkm_association_of_predicted_state,0.5619631117266187,0.10732050141261507,4.440892098500626e-16,MountainCar-v0
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.521302546779057,0.17190988810411512,5.551115123125783e-16,MountainCar-v0
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.8315515162489179,-0.3209212047636656,8.881784197001252e-16,MountainCar-v0
