task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,20,8.0,1e-06,977,491,0.4909689426422119,0.01609196755254563,0.010328986761829431
