task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,80,2.0,1e-06,977,491,0.6724791526794434,0.007047211608599662,0.0061557249378569314
